Date,ersst,lat
2011-07-01,27.642759323120117,2
2011-08-01,27.901604652404785,2
2011-09-01,26.338224411010742,2
2011-10-01,24.444575309753418,2
2011-11-01,21.186323165893555,2
2011-12-01,19.897562980651855,2
2012-01-01,17.87572193145752,2
2012-02-01,17.819554328918457,2
2012-03-01,18.617109298706055,2
2012-04-01,19.205018997192383,2
2012-05-01,22.304621696472168,2
2012-06-01,24.851956367492676,2
2012-07-01,27.6097412109375,2
2012-08-01,27.69748020172119,2
2012-09-01,26.561408042907715,2
2012-10-01,24.631717681884766,2
2012-11-01,20.7694673538208,2
2012-12-01,19.439926147460938,2
2013-01-01,17.97683811187744,2
2013-02-01,16.73750638961792,2
2013-03-01,16.869200706481934,2
2013-04-01,18.24839210510254,2
2013-05-01,21.033589363098145,2
2013-06-01,24.401325225830078,2
2013-07-01,27.806056022644043,2
2013-08-01,27.32230567932129,2
2013-09-01,26.64608097076416,2
2013-10-01,24.43568706512451,2
2013-11-01,21.5767183303833,2
2013-12-01,19.431761741638184,2
2014-01-01,17.831954956054688,2
2014-02-01,16.90559673309326,2
2014-03-01,16.473449230194092,2
2014-04-01,18.529587745666504,2
2014-05-01,21.429540634155273,2
2014-06-01,24.351340293884277,2
2014-07-01,26.94710922241211,2
2014-08-01,26.33399772644043,2
2014-09-01,26.316028594970703,2
2014-10-01,24.555917739868164,2
2014-11-01,21.054704666137695,2
2014-12-01,19.353965759277344,2
2015-01-01,17.35887908935547,2
2015-02-01,16.10143804550171,2
2015-03-01,16.832059860229492,2
2015-04-01,18.62478542327881,2
2015-05-01,22.39314556121826,2
2015-06-01,25.878610610961914,2
2015-07-01,27.559590339660645,2
2015-08-01,28.031542778015137,2
2015-09-01,27.467483520507813,2
2015-10-01,24.11909580230713,2
2015-11-01,22.010412216186523,2
2015-12-01,20.662102699279785,2
2016-01-01,19.084891319274902,2
2016-02-01,17.49433708190918,2
2016-03-01,17.784314155578613,2
2016-04-01,18.785130500793457,2
2016-05-01,21.267349243164063,2
2016-06-01,24.753870010375977,2
2016-07-01,27.190248489379883,2
2016-08-01,28.555602073669434,2
2016-09-01,27.72750186920166,2
2016-10-01,25.085721969604492,2
2016-11-01,21.45196533203125,2
2016-12-01,19.79585838317871,2
2017-01-01,18.970128059387207,2
2017-02-01,17.237467765808105,2
2017-03-01,17.4358491897583,2
2017-04-01,19.225963592529297,2
2017-05-01,21.740742683410645,2
2017-06-01,24.86373233795166,2
2017-07-01,27.742762565612793,2
2017-08-01,27.01790714263916,2
2017-09-01,25.890578269958496,2
2017-10-01,24.730480194091797,2
2017-11-01,21.79714298248291,2
2017-12-01,19.349315643310547,2
2018-01-01,17.408540725708008,2
2018-02-01,17.222819328308105,2
2018-03-01,16.735793590545654,2
2018-04-01,18.19480609893799,2
2018-05-01,21.463831901550293,2
2018-06-01,25.10955238342285,2
2018-07-01,27.814736366271973,2
2018-08-01,28.190226554870605,2
2018-09-01,27.969560623168945,2
2018-10-01,25.062496185302734,2
2018-11-01,21.70188808441162,2
2018-12-01,19.0244083404541,2
2019-01-01,17.37527084350586,2
2019-02-01,16.742977142333984,2
2019-03-01,17.1468448638916,2
2019-04-01,18.91452407836914,2
2019-05-01,22.106003761291504,2
2019-06-01,25.116926193237305,2
2019-07-01,28.045434951782227,2
2019-08-01,28.107301712036133,2
2019-09-01,26.937989234924316,2
2019-10-01,24.273412704467773,2
2019-11-01,22.126508712768555,2
2019-12-01,19.39890956878662,2
2020-01-01,18.31074619293213,2
2020-02-01,17.963031768798828,2
2020-03-01,18.141820907592773,2
2020-04-01,18.730426788330078,2
2020-05-01,20.568848609924316,2
2020-06-01,24.619729042053223,2
2020-07-01,27.9040470123291,2
2020-08-01,28.132691383361816,2
2020-09-01,26.531492233276367,2
2020-10-01,24.46362590789795,2
2020-11-01,22.539104461669922,2
2020-12-01,20.024425506591797,2
2021-01-01,17.95918846130371,2
2021-02-01,16.68096923828125,2
2021-03-01,17.70339870452881,2
2021-04-01,18.854366302490234,2
2021-05-01,21.11800193786621,2
2021-06-01,25.33912181854248,2
2021-07-01,27.659278869628906,2
2021-08-01,28.279173851013184,2
2021-09-01,27.103246688842773,2
2021-10-01,25.7144718170166,2
2021-11-01,22.183356285095215,2
2021-12-01,20.0088472366333,2
2022-01-01,18.281376838684082,2
2022-02-01,17.534143447875977,2
2022-03-01,17.89567470550537,2
2022-04-01,18.540698051452637,2
2022-05-01,21.208179473876953,2
2022-06-01,24.92937469482422,2
2022-07-01,27.165851593017578,2
2022-08-01,27.92991065979004,2
2022-09-01,26.639694213867188,2
2022-10-01,23.67755126953125,2
2022-11-01,22.621237754821777,2
2022-12-01,20.251176834106445,2
2023-01-01,18.375152587890625,2
2023-02-01,18.221843719482422,2
2023-03-01,18.00009250640869,2
2023-04-01,19.527066230773926,2
2023-05-01,21.368663787841797,2
2023-06-01,24.0444393157959,2
2023-07-01,27.951350212097168,2
2023-08-01,27.305577278137207,2
2023-09-01,26.06537437438965,2
2023-10-01,23.5133113861084,2
2023-11-01,21.40145778656006,2
2023-12-01,19.369263648986816,2
2024-01-01,17.720369338989258,2
2024-02-01,17.15400791168213,2
2024-03-01,17.59699821472168,2
2024-04-01,18.533530235290527,2
1854-01-01,21.21156597137451,1
1854-02-01,20.72122573852539,1
